0.000000e+00	2.131001e-04	4.262001e-04	6.393002e-04	8.524003e-04		1.065500e-03	1.278600e-03	1.491700e-03	1.704814e-03	1.917978e-03		2.131286e-03	2.344958e-03	2.559404e-03	2.775331e-03	2.993703e-03		3.215326e-03	3.440507e-03	3.669088e-03	3.900468e-03	4.133460e-03		4.366451e-03	4.597965e-03	4.827041e-03	5.053020e-03	5.275370e-03		5.493762e-03	5.707957e-03	5.917800e-03	6.123270e-03	6.324440e-03		6.521448e-03	6.714467e-03	6.903670e-03	7.089252e-03	7.271428e-03		7.450389e-03	7.626327e-03	7.799444e-03	7.969909e-03	8.137874e-03		8.303494e-03	8.466918e-03	8.628274e-03	8.787680e-03	8.945237e-03		9.101032e-03	9.255173e-03	9.407739e-03	9.558780e-03	9.708359e-03		9.856514e-03	1.000325e-02	1.014856e-02	1.029236e-02	1.043450e-02		1.057494e-02	1.071364e-02	1.085057e-02	1.098583e-02	1.111962e-02		1.125216e-02	1.138356e-02	1.151383e-02	1.164307e-02	1.177140e-02		1.189889e-02	1.202556e-02	1.215141e-02	1.227643e-02	1.240061e-02		1.252400e-02	1.264662e-02	1.276847e-02	1.288955e-02	1.300988e-02		1.312945e-02	1.324827e-02	1.336630e-02	1.348353e-02	1.359999e-02		1.371571e-02	1.383068e-02	1.394492e-02	1.405843e-02	1.417119e-02		1.428317e-02	1.439439e-02	1.450491e-02	1.461473e-02	1.472387e-02		1.483231e-02	1.494002e-02	1.504702e-02	1.515336e-02	1.525907e-02		1.536415e-02	1.546854e-02	1.557225e-02	1.567535e-02	1.577788e-02		1.587979e-02	1.598104e-02	1.608170e-02	1.618184e-02	1.628142e-02		1.638038e-02	1.647881e-02	1.657677e-02	1.667418e-02	1.677107e-02		1.686751e-02	1.696348e-02	1.705894e-02	1.715398e-02	1.724860e-02		1.734276e-02	1.743653e-02	1.752993e-02	1.762291e-02	1.771554e-02		1.780784e-02	1.789977e-02	1.799138e-02	1.808270e-02	1.817370e-02		1.826444e-02	1.835490e-02	1.844510e-02	1.853508e-02	1.862482e-02		1.871435e-02	1.880369e-02	1.889284e-02	1.898182e-02	1.907065e-02		1.915933e-02	1.924790e-02	1.933635e-02	1.942470e-02	1.951297e-02		1.960116e-02	1.968931e-02	1.977739e-02	1.986538e-02	1.995323e-02		2.004088e-02	2.012820e-02	2.021516e-02	2.030168e-02	2.038763e-02		2.047308e-02	2.055801e-02	2.064236e-02	2.072620e-02	2.080956e-02		2.089234e-02	2.097466e-02	2.105650e-02	2.113779e-02	2.121862e-02		2.129901e-02	2.137886e-02	2.145826e-02	2.153723e-02	2.161571e-02		2.169373e-02	2.177134e-02	2.184851e-02	2.192520e-02	2.200149e-02		2.207738e-02	2.215280e-02	2.222782e-02	2.230246e-02	2.237668e-02		2.245048e-02	2.252391e-02	2.259698e-02	2.266961e-02	2.274187e-02		2.281379e-02	2.288533e-02	2.295649e-02	2.302731e-02	2.309780e-02		2.316789e-02	2.323765e-02	2.330709e-02	2.337619e-02	2.344494e-02		2.351339e-02	2.358153e-02	2.364932e-02	2.371680e-02	2.378400e-02		2.385088e-02	2.391745e-02	2.398375e-02	2.404976e-02	2.411546e-02		2.418088e-02	2.424604e-02	2.431092e-02	2.437552e-02	2.443988e-02		2.450398e-02	2.456779e-02	2.463137e-02	2.469471e-02	2.475780e-02		2.482064e-02	2.488326e-02	2.494565e-02	2.500780e-02	2.506973e-02		2.513146e-02	2.519296e-02	2.525424e-02	2.531533e-02	2.537622e-02		2.543689e-02	2.549738e-02	2.555769e-02	2.561779e-02	2.567771e-02		2.573747e-02	2.579704e-02	2.585643e-02	2.591567e-02	2.597475e-02		2.603365e-02	2.609241e-02	2.615102e-02	2.620947e-02	2.626777e-02		2.632595e-02	2.638398e-02	2.644188e-02	2.649965e-02	2.655730e-02		2.661482e-02	2.667223e-02	2.672953e-02	2.678671e-02	2.684378e-02		2.690076e-02	2.695764e-02	2.701442e-02	2.707112e-02	2.712773e-02		2.718425e-02	2.724070e-02	2.729707e-02	2.735338e-02	2.740961e-02		2.746579e-02	2.752190e-02	2.757796e-02	2.763397e-02	2.768994e-02		2.774586e-02	2.780175e-02	2.785760e-02	2.791343e-02	2.796922e-02		2.802500e-02	2.808077e-02	2.813652e-02	2.819226e-02	2.824800e-02		2.830374e-02	2.835948e-02	2.841521e-02	2.847095e-02	2.852669e-02		2.858243e-02	2.863818e-02	2.869393e-02	2.874970e-02	2.880550e-02		2.886131e-02	2.891715e-02	2.897303e-02	2.902895e-02	2.908490e-02		2.914091e-02	2.919698e-02	2.925310e-02	2.930928e-02	2.936554e-02		2.942188e-02	2.947829e-02	2.953479e-02	2.959140e-02	2.964810e-02		2.970490e-02	2.976181e-02	2.981885e-02	2.987601e-02	2.993329e-02		2.999071e-02	3.004829e-02	3.010602e-02	3.016390e-02	3.022194e-02		3.028017e-02	3.033858e-02	3.039716e-02	3.045593e-02	3.051494e-02		3.057415e-02	3.063357e-02	3.069321e-02	3.075311e-02	3.081326e-02		3.087366e-02	3.093431e-02	3.099523e-02	3.105647e-02	3.111800e-02		3.117983e-02	3.124195e-02	3.130440e-02	3.136723e-02	3.143040e-02		3.149392e-02	3.155780e-02	3.162206e-02	3.168675e-02	3.175187e-02		3.181740e-02	3.188335e-02	3.194975e-02	3.201661e-02	3.208400e-02		3.215191e-02	3.222032e-02	3.228924e-02	3.235871e-02	3.242873e-02		3.249935e-02	3.257062e-02	3.264253e-02	3.271508e-02	3.278829e-02		3.286217e-02	3.293676e-02	3.301208e-02	3.308816e-02	3.316504e-02		3.324277e-02	3.332135e-02	3.340079e-02	3.348113e-02	3.356239e-02		3.364461e-02	3.372781e-02	3.381204e-02	3.389733e-02	3.398372e-02		3.407124e-02	3.415994e-02	3.424985e-02	3.434102e-02	3.443350e-02		3.452733e-02	3.462255e-02	3.471922e-02	3.481739e-02	3.491712e-02		3.501845e-02	3.512145e-02	3.522617e-02	3.533267e-02	3.544103e-02		3.555131e-02	3.566357e-02	3.577790e-02	3.589443e-02	3.601326e-02		3.613443e-02	3.625798e-02	3.638402e-02	3.651263e-02	3.664390e-02		3.677798e-02	3.691500e-02	3.705491e-02	3.719750e-02	3.734265e-02		3.749036e-02	3.764075e-02	3.779396e-02	3.795005e-02	3.810900e-02		3.827087e-02	3.843574e-02	3.860376e-02	3.877512e-02	3.894985e-02		3.912792e-02	3.930939e-02	3.949434e-02	3.968297e-02	3.987549e-02		4.007186e-02	4.027207e-02	4.047621e-02	4.068436e-02	4.089674e-02		4.111358e-02	4.133485e-02	4.156052e-02	4.179069e-02	4.202543e-02		4.226490e-02	4.250933e-02	4.275884e-02	4.301342e-02	4.327307e-02		4.353788e-02	4.380797e-02	4.408342e-02	4.436434e-02	4.465093e-02		4.494340e-02	4.524176e-02	4.554599e-02	4.585617e-02	4.617241e-02		4.649482e-02	4.682350e-02	4.715856e-02	4.750008e-02	4.784817e-02		4.820291e-02	4.856442e-02	4.893279e-02	4.930813e-02	4.969052e-02		5.008007e-02	5.047686e-02	5.088099e-02	5.129254e-02	5.171160e-02		5.213824e-02	5.257257e-02	5.301464e-02	5.346456e-02	5.392239e-02		5.438820e-02	5.486212e-02	5.534449e-02	5.583558e-02	5.633526e-02		5.684340e-02	5.736006e-02	5.788530e-02	5.841918e-02	5.896190e-02		5.951403e-02	6.007595e-02	6.064727e-02	6.122773e-02	6.181737e-02		6.241636e-02	6.302540e-02	6.364510e-02	6.427495e-02	6.491446e-02		6.556369e-02	6.622321e-02	6.689388e-02	6.757558e-02	6.826767e-02		6.896994e-02	6.968288e-02	7.040745e-02	7.114378e-02	7.189111e-02		7.264905e-02	7.341802e-02	7.419851e-02	7.498980e-02	7.579022e-02		7.659868e-02	7.741503e-02	7.823948e-02	7.907162e-02	7.991070e-02		8.075645e-02	8.160947e-02	8.247036e-02	8.333839e-02	8.421271e-02		8.509318e-02	8.597963e-02	8.687123e-02	8.776685e-02	8.866588e-02		8.956828e-02	9.047400e-02	9.138249e-02	9.229331e-02	9.320647e-02		9.412203e-02	9.503972e-02	9.595920e-02	9.688040e-02	9.780329e-02		9.872769e-02	9.965341e-02	1.005805e-01	1.015094e-01	1.024401e-01		1.033727e-01	1.043073e-01	1.052444e-01	1.061841e-01	1.071263e-01		1.080708e-01	1.090180e-01	1.099678e-01	1.109199e-01	1.118744e-01		1.128314e-01	1.137908e-01	1.147524e-01	1.157157e-01	1.166808e-01		1.176479e-01	1.186169e-01	1.195876e-01	1.205605e-01	1.215359e-01		1.225139e-01	1.234945e-01	1.244779e-01	1.254646e-01	1.264546e-01		1.274479e-01	1.284444e-01	1.294443e-01	1.304482e-01	1.314559e-01		1.324672e-01	1.334821e-01	1.345006e-01	1.355232e-01	1.365496e-01		1.375796e-01	1.386130e-01	1.396501e-01	1.406909e-01	1.417356e-01		1.427839e-01	1.438357e-01	1.448909e-01	1.459498e-01	1.470125e-01		1.480789e-01	1.491488e-01	1.502222e-01	1.512990e-01	1.523794e-01		1.534635e-01	1.545513e-01	1.556426e-01	1.567374e-01	1.578355e-01		1.589371e-01	1.600421e-01	1.611509e-01	1.622632e-01	1.633790e-01		1.644982e-01	1.656207e-01	1.667466e-01	1.678759e-01	1.690087e-01		1.701451e-01	1.712849e-01	1.724281e-01	1.735746e-01	1.747244e-01		1.758775e-01	1.770338e-01	1.781935e-01	1.793566e-01	1.805231e-01		1.816930e-01	1.828661e-01	1.840425e-01	1.852221e-01	1.864049e-01		1.875911e-01	1.887805e-01	1.899732e-01	1.911692e-01	1.923686e-01		1.935714e-01	1.947775e-01	1.959869e-01	1.971995e-01	1.984153e-01		1.996345e-01	2.008568e-01	2.020825e-01	2.033114e-01	2.045436e-01		2.057790e-01	2.070177e-01	2.082596e-01	2.095048e-01	2.107532e-01		2.120050e-01	2.132600e-01	2.145182e-01	2.157796e-01	2.170443e-01		2.183121e-01	2.195832e-01	2.208574e-01	2.221348e-01	2.234155e-01		2.246994e-01	2.259866e-01	2.272769e-01	2.285705e-01	2.298673e-01		2.311674e-01	2.324706e-01	2.337770e-01	2.350867e-01	2.363996e-01		2.377157e-01	2.390350e-01	2.403576e-01	2.416834e-01	2.430124e-01		2.443447e-01	2.456802e-01	2.470190e-01	2.483610e-01	2.497063e-01		2.510548e-01	2.524066e-01	2.537617e-01	2.551200e-01	2.564817e-01		2.578466e-01	2.592149e-01	2.605865e-01	2.619614e-01	2.633397e-01		2.647213e-01	2.661063e-01	2.674947e-01	2.688864e-01	2.702816e-01		2.716801e-01	2.730820e-01	2.744873e-01	2.758961e-01	2.773082e-01		2.787238e-01	2.801428e-01	2.815652e-01	2.829910e-01	2.844203e-01		2.858530e-01	2.872891e-01	2.887286e-01	2.901716e-01	2.916181e-01		2.930681e-01	2.945215e-01	2.959783e-01	2.974386e-01	2.989022e-01		3.003693e-01	3.018398e-01	3.033137e-01	3.047910e-01	3.062718e-01		3.077561e-01	3.092438e-01	3.107349e-01	3.122295e-01	3.137276e-01		3.152291e-01	3.167343e-01	3.182429e-01	3.197549e-01	3.212704e-01		3.227893e-01	3.243117e-01	3.258375e-01	3.273667e-01	3.288993e-01		3.304354e-01	3.319748e-01	3.335177e-01	3.350640e-01	3.366139e-01		3.381672e-01	3.397240e-01	3.412842e-01	3.428477e-01	3.444147e-01		3.459851e-01	3.475590e-01	3.491362e-01	3.507169e-01	3.523011e-01		3.538887e-01	3.554799e-01	3.570747e-01	3.586729e-01	3.602745e-01		3.618796e-01	3.634882e-01	3.651003e-01	3.667159e-01	3.683350e-01		3.699577e-01	3.715841e-01	3.732141e-01	3.748478e-01	3.764850e-01		3.781257e-01	3.797701e-01	3.814180e-01	3.830695e-01	3.847246e-01		3.863835e-01	3.880460e-01	3.897121e-01	3.913818e-01	3.930550e-01		3.947318e-01	3.964122e-01	3.980963e-01	3.997841e-01	4.014756e-01		4.031709e-01	4.048697e-01	4.065722e-01	4.082783e-01	4.099880e-01		4.117013e-01	4.134184e-01	4.151391e-01	4.168635e-01	4.185915e-01		4.203231e-01	4.220583e-01	4.237970e-01	4.255395e-01	4.272857e-01		4.290356e-01	4.307893e-01	4.325465e-01	4.343074e-01	4.360720e-01		4.378403e-01	4.396123e-01	4.413881e-01	4.431675e-01	4.449506e-01		4.467372e-01	4.485275e-01	4.503214e-01	4.521191e-01	4.539204e-01		4.557254e-01	4.575339e-01	4.593461e-01	4.611618e-01	4.629813e-01		4.648046e-01	4.666317e-01	4.684625e-01	4.702969e-01	4.721349e-01		4.739765e-01	4.758219e-01	4.776711e-01	4.795240e-01	4.813805e-01		4.832407e-01	4.851046e-01	4.869723e-01	4.888439e-01	4.907194e-01		4.925986e-01	4.944816e-01	4.963683e-01	4.982590e-01	5.001536e-01		5.020522e-01	5.039548e-01	5.058613e-01	5.077716e-01	5.096858e-01		5.116040e-01	5.135264e-01	5.154529e-01	5.173833e-01	5.193177e-01		5.212560e-01	5.231984e-01	5.251450e-01	5.270957e-01	5.290505e-01		5.310092e-01	5.329719e-01	5.349388e-01	5.369098e-01	5.388851e-01		5.408644e-01	5.428478e-01	5.448351e-01	5.468265e-01	5.488220e-01		5.508217e-01	5.528255e-01	5.548333e-01	5.568451e-01	5.588611e-01		5.608813e-01	5.629058e-01	5.649346e-01	5.669674e-01	5.690044e-01		5.710456e-01	5.730911e-01	5.751410e-01	5.771955e-01	5.792543e-01		5.813175e-01	5.833850e-01	5.854571e-01	5.875338e-01	5.896152e-01		5.917010e-01	5.937912e-01	5.958858e-01	5.979849e-01	6.000887e-01		6.021971e-01	6.043101e-01	6.064276e-01	6.085497e-01	6.106764e-01		6.128080e-01	6.149445e-01	6.170858e-01	6.192318e-01	6.213826e-01		6.235382e-01	6.256988e-01	6.278646e-01	6.300354e-01	6.322113e-01		6.343922e-01	6.365781e-01	6.387692e-01	6.409656e-01	6.431673e-01		6.453743e-01	6.475863e-01	6.498036e-01	6.520262e-01	6.542541e-01		6.564876e-01	6.587265e-01	6.609707e-01	6.632202e-01	6.654750e-01		6.677353e-01	6.700013e-01	6.722730e-01	6.745503e-01	6.768331e-01		6.791215e-01	6.814157e-01	6.837159e-01	6.860222e-01	6.883345e-01		6.906527e-01	6.929768e-01	6.953068e-01	6.976430e-01	6.999855e-01		7.023343e-01	7.046892e-01	7.070503e-01	7.094175e-01	7.117908e-01		7.141705e-01	7.165567e-01	7.189494e-01	7.213484e-01	7.237536e-01		7.261653e-01	7.285833e-01	7.310080e-01	7.334395e-01	7.358777e-01		7.383224e-01	7.407738e-01	7.432319e-01	7.456968e-01	7.481687e-01		7.506477e-01	7.531339e-01	7.556269e-01	7.581270e-01	7.606341e-01		7.631482e-01	7.656696e-01	7.681985e-01	7.707347e-01	7.732781e-01		7.758289e-01	7.783869e-01	7.809523e-01	7.835253e-01	7.861061e-01		7.886947e-01	7.912911e-01	7.938952e-01	7.965070e-01	7.991266e-01		8.017541e-01	8.043896e-01	8.070334e-01	8.096855e-01	8.123458e-01		8.150142e-01	8.176909e-01	8.203759e-01	8.230693e-01	8.257713e-01		8.284822e-01	8.312019e-01	8.339305e-01	8.366678e-01	8.394139e-01		8.421689e-01	8.449328e-01	8.477058e-01	8.504881e-01	8.532799e-01		8.560812e-01	8.588918e-01	8.617118e-01	8.645412e-01	8.673802e-01		8.702288e-01	8.730870e-01	8.759552e-01	8.788336e-01	8.817223e-01		8.846211e-01	8.875301e-01	8.904494e-01	8.933789e-01	8.963190e-01		8.992695e-01	9.022308e-01	9.052028e-01	9.081859e-01	9.111803e-01		9.141860e-01	9.172030e-01	9.202312e-01	9.232709e-01	9.263222e-01		9.293851e-01	9.324599e-01	9.355466e-01	9.386454e-01	9.417564e-01		9.448800e-01	9.480164e-01	9.511657e-01	9.543278e-01	9.575028e-01		9.606909e-01	9.638923e-01	9.671070e-01	9.703353e-01	9.735773e-01		9.768332e-01	9.801032e-01	9.833874e-01	9.866859e-01	9.899991e-01		9.933262e-01	9.966623e-01	1.000000e+00	
